Location,Sex,Age,avg_mortality,avg_population,Interval,M_x,a_x,q_x,p_x,l(x),dx,Lx,Tx,e(x)
Kyustendil,Female,(50-54),17.33,4350.0,5,0.003983908045977011,0.5,0.019723102661423863,0.9802768973385761,95490.24026056853,1883.3638118232193,472742.7917732846,2906877.598450505,30.44
Kyustendil,Female,(55-59),34.67,4613.0,5,0.007515716453500976,0.5,0.036885529318516706,0.9631144706814833,93606.87644874532,3452.739185664963,459402.53427956416,2434134.8066772204,26.0
Kyustendil,Female,(60-64),52.33,4929.67,5,0.010615315021086603,0.5,0.05170442812412619,0.9482955718758738,90154.13726308035,4661.3681102115515,439117.2660398729,1974732.2723976565,21.9
Kyustendil,Female,(65-69),76.33,5300.67,5,0.01440006640669953,0.5,0.0694983788567594,0.9305016211432406,85492.7691528688,5941.608860099543,412609.82361409516,1535615.0063577837,17.96
Kyustendil,Female,(70-74),114.33,5090.0,5,0.022461689587426326,0.5,0.1063371668534597,0.8936628331465403,79551.16029276926,8459.245005438526,376607.68895025004,1123005.1827436886,14.12
Kyustendil,Female,(75-79),168.33,3839.0,5,0.043847356082313105,0.5,0.19757853902449043,0.8024214609755096,71091.91528733073,14046.236758923638,320343.98453934456,746397.4937934387,10.5
Kyustendil,Female,(80-84),242.33,2863.33,5,0.08463222890829908,0.5,0.3492637256046501,0.65073627439535,57045.678528407094,19923.98621247665,235418.42711084383,426053.5092540941,7.47
Kyustendil,Female,(85-89),248.0,1604.0,5,0.1546134663341646,0.5,0.5575539568345323,0.44244604316546765,37121.69231593044,20697.346435141073,133865.09549179953,190635.0821432503,5.14
Kyustendil,Female,(90+),168.67,583.0,9,0.2893138936535163,0.5,1.0,0.0,16424.34588078937,16424.34588078937,56769.98665145078,56769.98665145078,3.46
Kyustendil,Male,(0-4),3.33,2224.0,5,0.0014973021582733814,0.5,0.007458591378943478,0.9925414086210566,100000.0,745.8591378943383,498135.3521552641,6966901.273367962,69.67
Kyustendil,Male,(5-9),0.0,2510.33,5,0.0,0.5,0.0,1.0,99254.14086210566,0.0,496270.7043105283,6468765.921212697,65.17
Kyustendil,Male,(10-14),1.33,2635.33,5,0.0005046806282325174,0.5,0.0025202233713767053,0.9974797766286233,99254.14086210566,250.14260550659674,495645.3477967618,5972495.216902169,60.17
Kyustendil,Male,(15-19),1.67,2484.0,5,0.0006723027375201288,0.5,0.0033558732806173194,0.9966441267193826,99003.99825659906,332.24487242361647,494189.3791019363,5476849.869105408,55.32
Kyustendil,Male,(20-24),2.0,1892.0,5,0.0010570824524312897,0.5,0.005271481286241433,0.9947285187137586,98671.75338417545,520.1463014453184,492058.401167264,4982660.490003471,50.5
Kyustendil,Male,(25-29),4.0,2684.0,5,0.0014903129657228018,0.5,0.007423904974016332,0.9925760950259837,98151.60708273013,728.668204029178,488936.3649035777,4490602.088836207,45.75
Kyustendil,Male,(30-34),5.0,3392.33,5,0.001473913210094537,0.5,0.007342510492447493,0.9926574895075525,97422.93887870095,715.3289509219321,485326.37201619986,4001665.723932629,41.08
Kyustendil,Male,(35-39),13.0,3966.67,5,0.0032773081703292685,0.5,0.01625337257480927,0.9837466274251907,96707.60992777902,1571.8248149755236,479608.4876014563,3516339.351916429,36.36
Kyustendil,Male,(40-44),20.33,4570.0,5,0.0044485776805251636,0.5,0.02199823624569205,0.9780017637543079,95135.7851128035,2092.819476330842,470446.87687319034,3036730.864314973,31.92
Kyustendil,Male,(45-49),32.0,4791.67,5,0.006678256223821758,0.5,0.03284294707974883,0.9671570529202511,93042.96563647265,3055.8051965415652,457575.3151910094,2566283.9874417824,27.58
Kyustendil,Male,(50-54),51.67,4601.0,5,0.011230167354922844,0.5,0.054617429587700245,0.9453825704122998,89987.16043993109,4914.867399125025,437648.6337018429,2108708.672250773,23.43
Kyustendil,Male,(55-59),88.67,4617.0,5,0.01920511154429283,0.5,0.09162632332198381,0.9083736766780162,85072.29304080606,7794.86142789945,405874.3116342817,1671060.03854893,19.64
Kyustendil,Male,(60-64),138.33,4359.0,5,0.031734342739160364,0.5,0.14700865600739668,0.8529913439926033,77277.43161290661,11360.45136111691,357986.02966174076,1265185.7269146484,16.37
Kyustendil,Male,(65-69),179.67,4347.33,5,0.041328815617861996,0.5,0.18729262244071465,0.8127073775592853,65916.9802517897,12345.76409473049,298720.4910221223,907199.6972529076,13.76
Kyustendil,Male,(70-74),171.33,3674.67,5,0.04662459486157941,0.5,0.2087865083920405,0.7912134916079595,53571.216157059214,11184.947171747655,239893.71285592695,608479.2062307852,11.36
Kyustendil,Male,(75-79),177.0,2428.33,5,0.07288959902484424,0.5,0.3082732171532275,0.6917267828467726,42386.26898531156,13066.551503224058,179264.96616849763,368585.4933748583,8.7
Kyustendil,Male,(80-84),186.33,1639.33,5,0.11366228886191311,0.5,0.44255648633948574,0.5574435136605143,29319.7174820875,12975.631149339039,114159.5095370899,189320.52720636065,6.46
Kyustendil,Male,(85-89),150.67,845.0,5,0.1783076923076923,0.5,0.6166533652567172,0.3833466347432828,16344.086332748462,10078.635839135657,56523.84206590317,75161.01766927076,4.6
Kyustendil,Male,(90+),78.33,233.0,9,0.3361802575107296,0.5,1.0,0.0,6265.450493612805,6265.450493612805,18637.175603367592,18637.175603367592,2.97
Kyustendil,Total,(0-4),5.67,4392.0,5,0.0012909836065573771,0.5,0.006434152070673544,0.9935658479293265,100000.0,643.415207067359,498391.4619823316,7376522.881361539,73.77
Kyustendil,Total,(5-9),0.0,4851.33,5,0.0,0.5,0.0,1.0,99356.58479293264,0.0,496782.9239646632,6878131.419379207,69.23
Kyustendil,Total,(10-14),1.67,5112.67,5,0.00032663950538563995,0.5,0.0016318649480294985,0.9983681350519705,99356.58479293264,162.13652807949984,496377.58264446445,6381348.495414544,64.23
Kyustendil,Total,(15-19),2.33,4769.67,5,0.0004885033975096809,0.5,0.002439537681434071,0.9975604623185659,99194.44826485314,241.98859433118196,495367.2698384378,5884970.912770079,59.33
Kyustendil,Total,(20-24),2.0,3470.67,5,0.0005762576102020647,0.5,0.0028771431119755326,0.9971228568880245,98952.45967052196,284.7003877540701,494050.5473832246,5389603.642931642,54.47
Kyustendil,Total,(25-29),5.33,4887.67,5,0.0010904991539936208,0.5,0.005437671330005438,0.9945623286699946,98667.75928276789,536.5228458477795,491997.48929922003,4895553.095548417,49.62
Kyustendil,Total,(30-34),7.33,6306.0,5,0.001162385030130035,0.5,0.005795084850952473,0.9942049151490475,98131.23643692011,568.6788416808267,489234.48508039844,4403555.606249197,44.87
Kyustendil,Total,(35-39),17.67,7371.33,5,0.0023971250778353436,0.5,0.011914225666357183,0.9880857743336429,97562.55759523928,1162.3823277766496,484906.8321567548,3914321.1211687988,40.12
Kyustendil,Total,(40-44),29.33,8720.0,5,0.003363532110091743,0.5,0.01667742293159868,0.9833225770684013,96400.17526746263,1607.7064936157112,477981.6101032739,3429414.289012044,35.57
Kyustendil,Total,(45-49),44.33,9219.67,5,0.004808198124227873,0.5,0.02375543848423905,0.976244561515761,94792.46877384692,2251.8366607262724,468332.75221741886,2951432.6789087704,31.14
Kyustendil,Total,(50-54),69.0,8951.0,5,0.007708635906602614,0.5,0.03781443524963008,0.9621855647503699,92540.63211312065,3499.3717410014506,453954.73121309956,2483099.9266913515,26.83
Kyustendil,Total,(55-59),123.33,9230.0,5,0.013361863488624053,0.5,0.06464971575197952,0.9353502842480205,89041.2603721192,5756.4921732555085,430815.0714274572,2029145.195478252,22.79
Kyustendil,Total,(60-64),190.67,9288.67,5,0.0205271583552866,0.5,0.09762583912805946,0.9023741608719406,83284.76819886369,8130.745381999994,396096.9775393185,1598330.1240507946,19.19
Kyustendil,Total,(65-69),256.0,9648.0,5,0.026533996683250415,0.5,0.12441679626749613,0.8755832037325039,75154.0228168637,9350.422745488482,352394.0572205973,1202233.146511476,16.0
Kyustendil,Total,(70-74),285.67,8764.67,5,0.0325933549123926,0.5,0.15068819038606499,0.849311809613935,65803.60007137521,9915.825415643863,304228.4368177664,849839.0892908789,12.91
Kyustendil,Total,(75-79),345.33,6267.33,5,0.05510001866823671,0.5,0.24214465571535848,0.7578553442846415,55887.77465573135,13532.925952709607,245606.55839688276,545610.6524731125,9.76
Kyustendil,Total,(80-84),428.67,4502.67,5,0.09520351258253436,0.5,0.3845025738449988,0.6154974261550012,42354.848703021744,16285.548341127367,171060.37266229032,300004.0940762297,7.08
Kyustendil,Total,(85-89),398.67,2449.0,5,0.16278889342588812,0.5,0.5785078395379715,0.42149216046202853,26069.300361894377,15081.294630625973,92643.26523290697,128943.72141393943,4.95
Kyustendil,Total,(90+),247.0,816.0,9,0.30269607843137253,0.5,1.0,0.0,10988.005731268404,10988.005731268404,36300.45618103246,36300.45618103246,3.3
Lovech,Female,(0-4),2.67,2505.0,5,0.001065868263473054,0.5,0.005315178118188062,0.994684821881812,100000.0,531.5178118188051,498671.205470453,7777926.485734583,77.78
Lovech,Female,(5-9),0.33,2791.33,5,0.0001182232125904139,0.5,0.00059094140547355,0.9994090585945264,99468.4821881812,58.7800446645997,497195.46082924446,7279255.28026413,73.18
Lovech,Female,(10-14),0.0,2898.33,5,0.0,0.5,0.0,1.0,99409.7021435166,0.0,497048.510717583,6782059.819434886,68.22
Lovech,Female,(15-19),1.33,2801.33,5,0.00047477448212099256,0.5,0.0023710581158823455,0.9976289418841177,99409.7021435166,235.70618106483016,496459.2452649209,6285011.308717303,63.22
Lovech,Female,(20-24),1.33,2153.67,5,0.0006175505068093069,0.5,0.0030829927746703167,0.9969170072253297,99173.99596245177,305.75271298742155,495105.5980297903,5788552.063452383,58.37
Lovech,Female,(25-29),2.33,2709.0,5,0.0008600959763750462,0.5,0.00429125265901117,0.9957087473409888,98868.24324946434,424.2686117360281,493280.5447179817,5293446.465422592,53.54
Lovech,Female,(30-34),2.67,3016.67,5,0.0008850818949371327,0.5,0.004415638969419633,0.9955843610305803,98443.97463772832,434.69305071490817,491133.1405618543,4800165.920704611,48.76
Lovech,Female,(35-39),4.0,3229.67,5,0.0012385166286338852,0.5,0.006173468285350051,0.99382653171465,98009.2815870134,605.0571915473702,488533.7649561986,4309032.780142756,43.97
Lovech,Female,(40-44),6.67,4092.67,5,0.0016297429306540718,0.5,0.008115648600932753,0.9918843513990673,97404.22439546604,790.4984574400005,485044.8758337302,3820499.0151865575,39.22
Lovech,Female,(45-49),12.0,4465.67,5,0.0026871667633300267,0.5,0.013346175319807725,0.9866538246801922,96613.72593802604,1289.4237246687553,479845.07037845836,3335454.1393528273,34.52
Lovech,Female,(50-54),19.67,4351.67,5,0.004520103776251417,0.5,0.02234798089912278,0.9776520191008772,95324.30221335728,2130.3056850863213,471295.7468540706,2855609.0689743687,29.96
Lovech,Female,(55-59),32.0,4425.67,5,0.0072305436239032735,0.5,0.035510811932520585,0.9644891880674794,93193.99652827096,3309.3944839554024,457696.4964314663,2384313.322120298,25.58
Lovech,Female,(60-64),53.0,4684.67,5,0.011313497001923294,0.5,0.05501155242600946,0.9449884475739906,89884.60204431556,4944.69149765186,437061.2814774481,1926616.8256888317,21.43
Lovech,Female,(65-69),85.67,5273.33,5,0.016245901546081888,0.5,0.07805915438801422,0.9219408456119857,84939.9105466637,6630.337591066142,408123.7087556531,1489555.5442113837,17.54
Lovech,Female,(70-74),133.33,5479.33,5,0.024333267023522953,0.5,0.11468941473388668,0.8853105852661133,78309.57295559756,8981.279090338081,369094.6670521426,1081431.8354557306,13.81
Lovech,Female,(75-79),182.0,3918.0,5,0.046452271567126086,0.5,0.2080951292019209,0.7919048707980791,69328.29386525947,14426.880269239911,310574.26865319756,712337.168403588,10.27
Lovech,Female,(80-84),268.67,2979.0,5,0.09018798254447802,0.5,0.3679730460805194,0.6320269539194806,54901.41359601956,20202.240395053763,224001.4669924634,401762.89975039044,7.32
Lovech,Female,(85-89),250.0,1669.0,5,0.14979029358897544,0.5,0.5448997384481256,0.45510026155187444,34699.1732009658,18907.570401572473,126226.94000089781,177761.43275792708,5.12
Lovech,Female,(90+),168.33,549.33,9,0.3064278302659604,0.5,1.0,0.0,15791.602799393328,15791.602799393328,51534.492757029264,51534.492757029264,3.26
Lovech,Male,(0-4),5.0,2603.0,5,0.001920860545524395,0.5,0.009558401835213153,0.9904415981647868,100000.0,955.8401835213153,497610.39954119665,7000735.128670294,70.01
Lovech,Male,(5-9),0.33,2900.0,5,0.00011379310344827586,0.5,0.0005688037023950084,0.999431196297605,99044.15981647868,56.33668480422057,495079.9573703829,6503124.729129097,65.66
Lovech,Male,(10-14),1.0,3017.67,5,0.0003313814963200085,0.5,0.0016555359466520095,0.998344464053348,98987.82313167446,163.87789947532292,494529.420909684,6008044.771758715,60.69
Lovech,Male,(15-19),3.0,2993.67,5,0.001002114461513794,0.5,0.004998050760203521,0.9950019492397965,98823.94523219914,493.9270945941098,492884.90842451045,5513515.350849031,55.79
Lovech,Male,(20-24),3.33,2372.67,5,0.0014034821530174867,0.5,0.006992874827540587,0.9930071251724594,98330.01813760503,687.6095086260757,489931.06691645994,5020630.44242452,51.06
Lovech,Male,(25-29),4.0,3121.67,5,0.0012813654229947432,0.5,0.006386368934146957,0.9936136310658531,97642.40862897896,623.5804451233853,486653.0920320863,4530699.37550806,46.4
Lovech,Male,(30-34),7.33,3429.0,5,0.0021376494604841063,0.5,0.010631431617268462,0.9893685683827316,97018.82818385557,1031.4490374241723,482515.5183257174,4044046.2834759736,41.68
Lovech,Male,(35-39),9.33,3684.0,5,0.0025325732899022803,0.5,0.012583196779348993,0.987416803220651,95987.3791464314,1207.828080133535,476917.32553182315,3561530.765150256,37.1
Lovech,Male,(40-44),16.33,4527.33,5,0.0036069824819485214,0.5,0.017873736771190998,0.982126263228809,94779.55106629786,1694.0647470506665,469662.59346386266,3084613.439618433,32.55
Lovech,Male,(45-49),34.0,4950.0,5,0.006868686868686869,0.5,0.033763654419066536,0.9662363455809335,93085.4863192472,3142.906191513801,457570.16611745144,2614950.84615457,28.09
Lovech,Male,(50-54),44.0,4560.67,5,0.009647705271374601,0.5,0.04710244996970456,0.9528975500302954,89942.5801277334,4236.515880612715,439121.6109371352,2157380.6800371185,23.99
Lovech,Male,(55-59),76.0,4627.67,5,0.016422951506913846,0.5,0.07887630327523472,0.9211236967247652,85706.06424712068,6760.177516082651,411629.8774453968,1718259.0690999832,20.05
Lovech,Male,(60-64),120.33,4392.67,5,0.02739336212371974,0.5,0.12818805602221797,0.8718119439777821,78945.88673103803,10119.919751001973,369429.63427768525,1306629.1916545865,16.55
Lovech,Male,(65-69),161.67,4236.67,5,0.038159686735100916,0.5,0.174181641489858,0.825818358510142,68825.96698003606,11988.219905709448,314159.28513590666,937199.5573769013,13.62
Lovech,Male,(70-74),204.67,3808.67,5,0.05373791901109836,0.5,0.23686765755975506,0.763132342440245,56837.74707432661,13463.024010469562,250531.17534545914,623040.2722409946,10.96
Lovech,Male,(75-79),183.67,2514.33,5,0.0730492815183369,0.5,0.3088442763674519,0.6911557236325481,43374.72306385705,13396.034957295557,183383.52792604634,372509.0968955355,8.59
Lovech,Male,(80-84),230.33,1842.33,5,0.12502103314824164,0.5,0.4762515223383117,0.5237484776616883,29978.68810656149,14277.39584845535,114199.95091166908,189125.56896948913,6.31
Lovech,Male,(85-89),158.33,942.33,5,0.16801969586026128,0.5,0.5915981332506325,0.4084018667493675,15701.292258106141,9288.8551895182,55284.32331673521,74925.61805782007,4.77
Lovech,Male,(90+),90.0,275.67,9,0.326477309826967,0.5,1.0,0.0,6412.43706858794,6412.43706858794,19641.294741084865,19641.294741084865,3.06
Lovech,Total,(0-4),7.67,5108.0,5,0.0015015661707126076,0.5,0.007479752495282489,0.9925202475047175,100000.0,747.9752495282592,498130.0618761794,7369874.453519734,73.7
Lovech,Total,(5-9),0.67,5691.33,5,0.00011772292241005179,0.5,0.0005884414294384075,0.9994115585705616,99252.02475047174,58.404003318821196,496114.1137440616,6871744.391643554,69.24
Lovech,Total,(10-14),1.0,5916.0,5,0.00016903313049357674,0.5,0.0008448086508405846,0.9991551913491594,99193.62074715292,83.79962891539617,495758.6046634761,6375630.2778994925,64.27
Lovech,Total,(15-19),4.33,5795.0,5,0.0007471958584987058,0.5,0.003729013533821636,0.9962709864661784,99109.82111823752,369.58186428454064,494625.15093047626,5879871.673236016,59.33
Lovech,Total,(20-24),4.67,4526.33,5,0.001031740946859818,0.5,0.005145432849897697,0.9948545671501023,98740.23925395298,508.0612706640386,492431.04309310485,5385246.52230554,54.54
Lovech,Total,(25-29),6.33,5830.67,5,0.0010856385286768073,0.5,0.005413499883263391,0.9945865001167367,98232.17798328894,531.7798840452451,489831.4402063316,4892815.479212435,49.81
Lovech,Total,(30-34),10.0,6445.67,5,0.001551429098914465,0.5,0.007727175083878486,0.9922728249161216,97700.3980992437,754.9480818774755,486614.6202915248,4402984.039006104,45.07
Lovech,Total,(35-39),13.33,6913.67,5,0.0019280642553086856,0.5,0.009594076287661069,0.9904059237123389,96945.45001736622,930.1020432082441,482401.99497881054,3916369.418714579,40.4
Lovech,Total,(40-44),23.0,8620.0,5,0.0026682134570765663,0.5,0.0132526649380582,0.9867473350619418,96015.34797415798,1272.4592356125795,476895.5917817584,3433967.4237357685,35.76
Lovech,Total,(45-49),46.0,9415.67,5,0.004885472834115894,0.5,0.02413261607001396,0.9758673839299861,94742.8887385454,2286.393759291357,467998.4592944986,2957071.8319540103,31.21
Lovech,Total,(50-54),63.67,8912.33,5,0.0071440352859465485,0.5,0.035093405118555306,0.9649065948814447,92456.49497925404,3244.6132341486373,454170.94181089866,2489073.372659512,26.92
Lovech,Total,(55-59),108.0,9053.33,5,0.011929312197832179,0.5,0.057919219849560194,0.9420807801504398,89211.8817451054,5167.082591987724,433141.7022455577,2034902.4308486134,22.81
Lovech,Total,(60-64),173.33,9077.33,5,0.019094821935525096,0.5,0.09112411290284425,0.9088758870971557,84044.79915311768,7658.50776692557,401077.72634827445,1601760.7286030557,19.06
Lovech,Total,(65-69),247.33,9510.0,5,0.026007360672975818,0.5,0.12209817516716732,0.8779018248328326,76386.29138619211,9326.626786041568,358614.8899658566,1200683.0022547813,15.72
Lovech,Total,(70-74),338.0,9288.0,5,0.03639104220499569,0.5,0.16678180203296164,0.8332181979670383,67059.66460015054,11184.331705739118,307337.4937364049,842068.1122889246,12.56
Lovech,Total,(75-79),365.67,6432.33,5,0.05684876242356969,0.5,0.2488734439029171,0.7511265560970829,55875.332894411426,13905.886526654118,244611.94815542185,534730.6185525197,9.57
Lovech,Total,(80-84),499.0,4821.33,5,0.10349841226383591,0.5,0.4111171346041988,0.5888828653958011,41969.44636775731,17254.358531636986,166711.33550969406,290118.6703970978,6.91
Lovech,Total,(85-89),408.33,2611.33,5,0.15636859378171278,0.5,0.5621043154821311,0.43789568451786887,24715.08783612032,13892.457530203159,88844.29535509371,123407.33488740378,4.99
Lovech,Total,(90+),258.33,825.0,9,0.3131272727272727,0.5,1.0,0.0,10822.630305917162,10822.630305917162,34563.03953231007,34563.03953231007,3.19
Montana,Female,(0-4),3.67,2603.67,5,0.001409548829152696,0.5,0.007022996006269028,0.992977003993731,100000.0,702.299600626895,498244.25099843275,7637705.69563692,76.38
Montana,Female,(5-9),0.33,2957.67,5,0.00011157431356439359,0.5,0.000557716000872065,0.9994422839991279,99297.7003993731,55.37991636253719,496350.0522059592,7139461.444638487,71.9
Montana,Female,(10-14),0.0,2906.0,5,0.0,0.5,0.0,1.0,99242.32048301057,0.0,496211.6024150528,6643111.392432528,66.94
Montana,Female,(15-19),1.67,3065.0,5,0.0005448613376835236,0.5,0.0027206008129220392,0.997279399187078,99242.32048301057,269.9987377823418,495536.605570597,6146899.790017474,61.94
Montana,Female,(20-24),1.33,2436.67,5,0.0005458268866937255,0.5,0.0027254154209332398,0.9972745845790668,98972.32174522823,269.74069193001196,494187.25699631614,5651363.184446878,57.1
Montana,Female,(25-29),2.33,2986.0,5,0.0007803081044876088,0.5,0.003893944331637045,0.996106055668363,98702.58105329821,384.342356010442,492552.04937646503,5157175.927450562,52.25
Montana,Female,(30-34),2.0,3233.67,5,0.0006184923013170794,0.5,0.003087687229634387,0.9969123127703656,98318.23869728777,303.57597006576543,490832.2535612744,4664623.8780740965,47.44
Montana,Female,(35-39),6.67,3441.67,5,0.001938012650835205,0.5,0.00964334096222326,0.9903566590377767,98014.662727222,945.1888119759242,487710.3416061703,4173791.624512822,42.58
Montana,Female,(40-44),7.67,4215.0,5,0.001819691577698695,0.5,0.009057254364781804,0.9909427456352182,97069.47391524608,879.1829163059301,483149.4122854656,3686081.2829066515,37.97
Montana,Female,(45-49),16.67,4572.67,5,0.0036455724992181813,0.5,0.018063235410442868,0.9819367645895571,96190.29099894015,1737.5078705128544,476607.68531841866,3202931.8706211857,33.3
Montana,Female,(50-54),25.67,4268.33,5,0.0060140617056319455,0.5,0.029624893681599908,0.9703751063184001,94452.7831284273,2798.153658110881,465268.5314968593,2726324.185302767,28.86
Montana,Female,(55-59),40.0,4543.0,5,0.008804754567466431,0.5,0.04307559767391773,0.9569244023260822,91654.62947031642,3948.0779440153565,448402.9524915437,2261055.653805908,24.67
Montana,Female,(60-64),56.0,4836.67,5,0.01157821393644801,0.5,0.05626252092262496,0.943737479077375,87706.55152630106,4934.5916902998,426196.2784057558,1812652.7013143643,20.67
Montana,Female,(65-69),100.33,5519.67,5,0.018176811294878137,0.5,0.08693361661347945,0.9130663833865206,82771.95983600126,7195.66582272925,395870.63462318317,1386456.4229086086,16.75
Montana,Female,(70-74),143.0,5496.33,5,0.02601736067521419,0.5,0.1221422555830969,0.8778577444169031,75576.29401327201,9231.059019392342,354803.8225178792,990585.7882854254,13.11
Montana,Female,(75-79),213.0,3989.0,5,0.053396841313612435,0.5,0.23554130266504478,0.7644586973349552,66345.23499387967,15627.04307607693,292658.567279206,635781.9657675462,9.58
Montana,Female,(80-84),307.67,3000.67,5,0.10253376745860092,0.5,0.4080671751756373,0.5919328248243627,50718.19191780274,20696.4293059136,201849.8863242297,343123.3984883402,6.77
Montana,Female,(85-89),273.67,1611.33,5,0.1698410629728237,0.5,0.5960997688961689,0.4039002311038311,30021.76261188914,17895.96575480276,105368.89867243881,141273.5121641105,4.71
Montana,Female,(90+),188.0,556.67,9,0.33772252860761315,0.5,1.0,0.0,12125.79685708638,12125.79685708638,35904.61349167167,35904.61349167167,2.96
Montana,Male,(0-4),3.67,2770.0,5,0.0013249097472924187,0.5,0.0066026788525371735,0.9933973211474628,100000.0,660.267885253721,498349.3302868657,7002064.414307573,70.02
Montana,Male,(5-9),0.33,3156.33,5,0.00010455180541958542,0.5,0.0005226224243028931,0.9994773775756971,99339.73211474628,51.91717162741406,496568.86764466285,6503715.084020707,65.47
Montana,Male,(10-14),0.67,3164.0,5,0.0002117572692793932,0.5,0.0010582261287087273,0.9989417738712912,99287.81494311886,105.06896003520524,496176.40231550625,6007146.216376044,60.5
Montana,Male,(15-19),3.33,3175.67,5,0.0010485976187702122,0.5,0.005229279568592287,0.9947707204314077,99182.74598308366,518.6543071262276,494617.0941476028,5510969.814060537,55.56
Montana,Male,(20-24),1.33,2670.67,5,0.0004980023739361284,0.5,0.0024869156449432404,0.9975130843550568,98664.09167595743,245.36927318305243,492707.0351968295,5016352.719912934,50.84
Montana,Male,(25-29),4.0,3308.67,5,0.0012089449839361435,0.5,0.00602651062021834,0.9939734893797817,98418.72240277438,593.1214757886337,490610.8083244003,4523645.6847161045,45.96
Montana,Male,(30-34),7.67,3681.0,5,0.0020836729149687583,0.5,0.010364374657955366,0.9896356253420446,97825.60092698575,1013.9011791469093,486593.2516870614,4033034.876391704,41.23
Montana,Male,(35-39),8.67,3969.0,5,0.00218442932728647,0.5,0.01086282395835291,0.9891371760416471,96811.69974783884,1051.648451469693,481429.37761051994,3546441.6247046427,36.63
Montana,Male,(40-44),18.33,4571.0,5,0.004010063443447823,0.5,0.019851304738646144,0.9801486952613538,95760.05129636914,1900.9619600726146,474047.8515816642,3065012.2470941227,32.01
Montana,Male,(45-49),38.0,5011.67,5,0.007582302905019684,0.5,0.037206242032479096,0.9627937579675209,93859.08933629653,3492.143994794329,460565.08669449686,2590964.3955124584,27.6
Montana,Male,(50-54),48.0,4615.67,5,0.01039935697309383,0.5,0.0506792069548765,0.9493207930451235,90366.9453415022,4579.725124842007,440385.41389540595,2130399.3088179617,23.57
Montana,Male,(55-59),88.33,4753.33,5,0.01858276197949648,0.5,0.08878895008297893,0.9112110499170211,85787.2202166602,7616.957213574569,409893.7080493645,1690013.894922556,19.7
Montana,Male,(60-64),120.0,4664.67,5,0.025725292464418705,0.5,0.12085395403924126,0.8791460459607587,78170.26300308562,9447.185372210311,367233.3515849023,1280120.1868731913,16.38
Montana,Male,(65-69),185.0,4690.0,5,0.039445628997867806,0.5,0.17952450266860745,0.8204754973313926,68723.07763087531,12337.476333538987,312771.6973205291,912886.835288289,13.28
Montana,Male,(70-74),210.0,3931.0,5,0.053421521241414395,0.5,0.23563734290843805,0.7643626570915619,56385.601297336325,13286.553267998912,248711.62331668433,600115.13796776,10.64
Montana,Male,(75-79),186.33,2428.67,5,0.0767210036769096,0.5,0.32186961801626884,0.6781303819837312,43099.04802933741,13872.274126067656,180814.55483151792,351403.5146510757,8.15
Montana,Male,(80-84),228.67,1666.33,5,0.13722972040352152,0.5,0.510879108849176,0.489120891150824,29226.773903269757,14931.348206238807,108805.49900075176,170588.95981955781,5.84
Montana,Male,(85-89),172.33,878.33,5,0.19620188311910103,0.5,0.6581726380757054,0.34182736192429464,14295.42569703095,9408.85804343009,47954.983376579534,61783.46081880605,4.32
Montana,Male,(90+),96.0,271.67,9,0.35336989730187357,0.5,1.0,0.0,4886.5676536008605,4886.5676536008605,13828.47744222652,13828.47744222652,2.83
Montana,Total,(0-4),7.33,5373.67,5,0.0013640584553945441,0.5,0.006797113127886803,0.9932028868721132,100000.0,679.7113127886842,498300.7217180283,7305895.7253888035,73.06
Montana,Total,(5-9),0.67,6114.0,5,0.00010958456002616945,0.5,0.000547772731546395,0.9994522272684536,99320.28868721132,54.40494583216787,496465.4310714762,6807595.003670775,68.54
Montana,Total,(10-14),0.67,6070.0,5,0.00011037891268533774,0.5,0.0005517423116355866,0.9994482576883644,99265.88374137915,54.76918816201214,496192.4957364907,6311129.572599299,63.58
Montana,Total,(15-19),5.0,6240.67,5,0.0008011960254267571,0.5,0.003997972228485712,0.9960020277715143,99211.11455321714,396.64328074088553,495063.96456423344,5814937.076862808,58.61
Montana,Total,(20-24),2.67,5107.33,5,0.0005227780464548013,0.5,0.0026104784801735626,0.9973895215198264,98814.47127247625,257.95305078652746,493427.47373541497,5319873.112298575,53.84
Montana,Total,(25-29),6.33,6294.67,5,0.001005612685017642,0.5,0.005015454413639501,0.9949845455863605,98556.51822168972,494.30572430790926,491546.82679767883,4826445.63856316,48.97
Montana,Total,(30-34),9.67,6914.67,5,0.0013984759937929068,0.5,0.006968018452638731,0.9930319815473613,98062.21249738181,683.2993061883317,488602.81422143825,4334898.811765481,44.21
Montana,Total,(35-39),15.33,7410.67,5,0.0020686388680105847,0.5,0.010289978715249507,0.9897100212847505,97378.91319119348,1002.0269440515112,484389.49859583867,3846295.9975440428,39.5
Montana,Total,(40-44),26.0,8786.0,5,0.0029592533576143867,0.5,0.014687605920235,0.985312394079765,96376.88624714197,1415.545725017335,478345.5669231665,3361906.498948204,34.88
Montana,Total,(45-49),54.67,9584.33,5,0.005704102425521659,0.5,0.02811952056397461,0.9718804794360254,94961.34052212464,2670.2673675944825,468131.034191637,2883560.9320250372,30.37
Montana,Total,(50-54),73.67,8884.0,5,0.008292435839711843,0.5,0.04062008066672732,0.9593799193332727,92291.07315453015,3748.87083635584,452083.18868176115,2415429.8978334004,26.17
